,wind_deg,wind_speed,humidity,pressure,temp_max,temp_min,feels_like,dew_point,temp,predicted
1618,500.877197265625,6.167243957519531,79.90803527832031,1018.2283935546876,19.923479080200195,18.7181453704834,18.769899368286133,15.761062622070312,19.47610855102539,1
1619,506.4429931640625,6.139919757843018,79.91727447509766,1018.2470703125,19.596338272094727,18.514020919799805,18.4262752532959,15.57394027709961,19.253734588623047,1
1620,502.1961364746094,6.088627815246582,79.6668472290039,1018.5839233398438,19.27960777282715,18.10822105407715,17.981401443481445,15.204452514648438,18.893280029296875,1
1621,504.5220947265625,6.155300140380859,79.04345703125,1018.7904663085938,19.143205642700195,17.97752571105957,17.910776138305664,14.82180404663086,18.732986450195312,1
1622,501.28717041015625,6.271352291107178,80.0867919921875,1018.6441650390624,19.031152725219727,17.885889053344727,17.788110733032227,14.983142852783203,18.650291442871094,1
1623,500.2254943847656,6.119802474975586,82.29548645019531,1018.1048583984376,19.090303421020508,17.905988693237305,17.792409896850586,15.473796844482422,18.701740264892575,2
1624,514.425537109375,6.3453240394592285,80.71692657470703,1017.7122192382812,19.045541763305664,17.876123428344727,17.755067825317383,15.147953033447266,18.588348388671875,1
1625,505.9950866699219,6.327550888061523,80.71306610107422,1017.6663208007812,18.587995529174805,17.428247451782227,17.258024215698242,14.712291717529297,18.158222198486328,1
1626,511.723388671875,6.304931163787842,80.5938491821289,1017.6397705078124,18.265527725219727,17.228635787963867,16.915361404418945,14.499080657958984,17.93871307373047,1
1627,507.6268310546875,6.257598400115967,80.20671081542969,1017.9385986328124,17.95339012145996,16.827245712280273,16.471704483032227,14.101600646972656,17.581180572509766,1
1628,510.0905456542969,6.327452659606934,79.43921661376953,1018.1145629882812,17.821359634399414,16.700727462768555,16.40239906311035,13.68912124633789,17.423744201660156,1
1629,506.9809875488281,6.445888042449951,80.33194732666016,1017.9453125,17.713319778442383,16.612897872924805,16.281015396118164,13.81890106201172,17.34371566772461,1
1630,506.0318908691406,6.295900821685791,82.38455963134766,1017.3908081054688,17.77597999572754,16.636320114135742,16.286413192749023,14.276374816894531,17.39751434326172,1
1631,520.3319091796875,6.522154808044434,80.64546966552734,1016.9905395507812,17.73410987854004,16.60917854309082,16.24985694885254,13.91585922241211,17.286060333251953,1
1632,511.9895629882813,6.504284381866455,80.4777603149414,1016.9446411132812,17.27871322631836,16.163328170776367,15.753149032592772,13.444190979003906,16.857349395751953,1
1633,517.7938232421875,6.480742454528809,80.1925048828125,1016.925537109375,16.95756721496582,15.964941024780272,15.410268783569336,13.19382095336914,16.63863754272461,1
1634,513.76220703125,6.431668758392334,79.6383285522461,1017.239013671875,16.645822525024414,15.563901901245115,14.965700149536133,12.758216857910156,16.281200408935547,1
1635,516.2799682617188,6.498989582061768,78.70401000976562,1017.4365844726562,16.513179779052734,15.43678855895996,14.89470100402832,12.306865692138672,16.12308120727539,1
1636,513.2142944335938,6.614119052886963,79.43133544921875,1017.2955322265624,16.403459548950195,15.347356796264648,14.770742416381836,12.397232055664062,16.04153060913086,1
1637,512.2996826171875,6.460092067718506,81.32119750976562,1016.7752685546876,16.463340759277344,15.368133544921877,14.772619247436523,12.81499481201172,16.09292221069336,1
1638,526.6259155273438,6.681612014770508,79.42321014404297,1016.4150390625,16.41754722595215,15.337268829345703,14.731508255004885,12.414730072021484,15.978135108947754,1
1639,518.3018188476562,6.658353805541992,79.10165405273438,1016.414306640625,15.957080841064451,14.886604309082031,14.229181289672852,11.903522491455078,15.54514217376709,1
1640,524.1181640625,6.628830909729004,78.66876220703125,1016.4449462890624,15.62971305847168,14.682321548461914,13.87956428527832,11.61408233642578,15.32119083404541,1
1641,520.0923461914062,6.573233604431152,77.97428894042969,1016.8121337890624,15.310623168945312,14.274307250976562,13.427133560180664,11.140159606933594,14.957566261291504,1
1642,522.6112060546875,6.633551597595215,76.90806579589844,1017.0668334960938,15.169546127319336,14.13918113708496,13.34714698791504,10.651493072509766,14.792330741882324,1
1643,519.542724609375,6.741267681121826,77.51290893554688,1016.9854736328124,15.050357818603516,14.040740966796877,13.213079452514648,10.70584487915039,14.702763557434082,1
1644,518.6226196289062,6.5794854164123535,79.29063415527344,1016.5269775390624,15.099809646606444,14.051578521728516,13.203760147094728,11.08914566040039,14.745301246643066,1
1645,532.9411010742188,6.792980670928955,77.29173278808594,1016.229736328125,15.042705535888672,14.00991439819336,13.150419235229492,10.656238555908203,14.62087345123291,1
1646,524.6085815429688,6.761505126953125,76.8812484741211,1016.2926635742188,14.570154190063477,13.54767608642578,12.634885787963867,10.11447525024414,14.177535057067873,1
1647,530.4158325195312,6.723641872406006,76.37210083007812,1016.3867797851562,14.23004150390625,13.331151962280272,12.271177291870115,9.79680633544922,13.942625999450684,1
1648,526.3817749023438,6.659664154052734,75.6146240234375,1016.8167114257812,13.897668838500977,12.91033172607422,11.80385398864746,9.29721450805664,13.567523002624512,1
1649,528.8933715820312,6.711635589599609,74.49913024902344,1017.132568359375,13.742916107177734,12.761966705322266,11.708292007446287,8.78567123413086,13.39041233062744,1
1650,525.8197631835938,6.811116695404053,75.06879425048828,1017.1103515625,13.609804153442385,12.649984359741213,11.558103561401367,8.820133209228516,13.288691520690918,1
1651,524.896728515625,6.641279697418213,76.82569122314453,1016.708251953125,13.645238876342772,12.647106170654297,11.53223991394043,9.186729431152344,13.318921089172363,1
1652,539.2151489257812,6.846975326538086,74.8204345703125,1016.464111328125,13.574195861816406,12.59170913696289,11.462095260620115,8.740467071533203,13.18217945098877,1
1653,530.8855590820312,6.808018207550049,74.4180908203125,1016.576171875,13.087945938110352,12.115869522094728,10.929651260375977,8.188838958740234,12.726656913757324,1
1654,536.698974609375,6.763061046600342,73.93148040771484,1016.7152099609376,12.734546661376951,11.886028289794922,10.549097061157228,7.864917755126953,12.479849815368652,1
1655,532.674560546875,6.692434787750244,73.2107162475586,1017.1852416992188,12.389482498168944,11.452341079711914,10.065179824829102,7.362789154052734,12.093279838562012,1
1656,535.19921875,6.73825216293335,72.14576721191406,1017.5360107421876,12.22279930114746,11.291698455810549,9.953445434570312,6.8524932861328125,11.905291557312012,1
1657,532.1419067382812,6.832128047943115,72.77937316894531,1017.5432739257812,12.07868766784668,11.16819953918457,9.78769302368164,6.892040252685547,11.793437004089355,1
